Age Ma	d18O adj	d18O 5pt	tempC	tempC_5pt
18.7412	2.08	2.113	8.161696	8.03916766
18.7427	2.02	2.033	8.385256	8.33673246
18.7448	2.1	2.0542	8.0874	8.2577032696
18.7454	1.84	2.0562	9.061984	8.2502541816
18.7482	2.24	2.071	7.570464	8.19516574
18.7483	2.09	2.0619	8.124534	8.2290304254
18.7485	2.09	2.1263	8.124534	7.9898712366
18.751	2.05	2.0792	8.27335	8.1646701696
18.7513	2.16	2.0415	7.865184	8.305031115
18.7519	2	2.0826	8.46	8.1520311864
18.7539	1.9	2.0656	8.8354	8.2152584704
18.7546	2.3	2.116	7.3506	8.02804384
18.7555	1.97	2.1491	8.572326	7.9054783134
18.7565	2.41	2.2076	6.950134	7.6896096864
18.7581	2.17	2.2716	7.828246	7.4545433184
18.7591	2.19	2.3046	7.754454	7.3337853624
18.7617	2.62	2.2446	6.195016	7.5535720824
18.7618	2.13	2.2826	7.976166	7.4142567864
18.7644	2.11	2.3689	8.050294	7.0993662094
18.7652	2.36	2.1849	7.131744	7.7732603214
18.7688	1.7	2.3502	9.5946	7.1674216056
18.7688	2.62	2.2608	6.195016	7.4941303296
18.7724	2.51	2.2102	6.589014	7.6800377656
18.7731	2.56	2.1782	6.409504	7.7979777336
18.7742	1.66	2.3219	9.747784	7.2706007454
18.7759	2.46	2.3199	6.769224	7.2779010414
18.7768	2.42	2.1975	6.913896	7.726810875
18.7795	2.5	2.3675	6.625	7.104457875
18.7806	1.95	2.302	8.64735	7.34328856
18.783	2.51	2.2105	6.589014	7.678933435
18.7843	2.13	2.1905	7.976166	7.752610635
18.7881	1.96	2.1439	8.609824	7.9247130094
18.7902	2.4	2.1119	6.9864	8.0432470254
18.7919	1.72	2.1226	9.518176	8.0035803064
18.7937	2.35	2.2465	7.16815	7.546596715
18.7956	2.19	2.2965	7.754454	7.363397715
18.7973	2.58	2.3426	6.337896	7.1951084664
18.8008	2.65	2.4106	6.08815	6.9479589304
18.8031	1.95	2.3571	8.64735	7.1422988574
18.8044	2.69	2.3431	5.946054	7.1932864654
18.8069	1.92	2.2682	8.760096	7.4670023736
18.8079	2.51	2.3889	6.589014	7.0266880494
18.8107	2.28	2.274	7.423776	7.44575064
18.8115	2.55	2.3802	6.44535	7.0582892856
18.8144	2.12	2.2722	8.013216	7.4523449976
18.8151	2.45	2.2851	6.80535	7.4051054814
18.8166	1.97	2.185	8.572326	7.7728915
18.8186	2.34	2.2759	7.204584	7.4387909134
18.8213	2.05	2.226	8.27335	7.62191064
18.8222	2.57	2.284	6.373686	7.40913184
18.8245	2.2	2.1915	7.7176	7.748924115
18.8257	2.26	2.2036	7.497064	7.7043394144
18.8277	1.88	2.1756	8.910816	7.8075729504
18.8293	2.11	2.1435	8.050294	7.926192915
18.8327	2.43	2.0911	6.877686	8.1204478894
18.8341	2.04	2.2796	8.310624	7.4252406624
18.8341	2	2.3214	8.46	7.2724257144
18.8361	2.82	2.1954	5.487336	7.7345493624
18.8373	2.32	2.3114	7.277536	7.3089397944
18.8375	1.8	2.3438	9.2136	7.1907357816
18.8396	2.62	2.2438	6.195016	7.5565093816
18.8406	2.16	2.2436	7.865184	7.5572437344
18.843	2.32	2.3876	7.277536	7.0314087264
18.8438	2.32	2.2973	7.277536	7.3604722206
18.8464	2.52	2.3632	6.553056	7.1200999936
18.847	2.17	2.3399	7.828246	7.2049484814
18.8498	2.49	2.3704	6.661014	7.0939114624
18.8502	2.2	2.2867	7.7176	7.3992495646
18.8533	2.47	2.2781	6.733126	7.4307335454
18.8534	2.1	2.1841	8.0874	7.7762109934
18.8566	2.13	2.2374	7.976166	7.5800142264
18.8598	2.02	2.1778	8.385256	7.7994537976
18.8601	2.47	2.2334	6.733126	7.5947105784
18.863	2.17	2.2224	7.828246	7.6351486464
18.8636	2.38	2.2154	7.059016	7.6608996024
18.8642	2.07	2.1614	8.198886	7.8600109944
18.8663	1.99	2.2311	8.497414	7.6031630094
18.8677	2.2	2.1151	7.7176	8.0313807214
18.8704	2.52	2.1136	6.553056	8.0369426944
18.8738	1.8	2.1625	9.2136	7.855946875
18.8785	2.06	2.2047	8.236104	7.7002882926
18.8808	2.23	2.2047	7.607206	7.7002882926
18.888	2.41	2.3102	6.950134	7.3133233656
18.8912	2.52	2.3203	6.553056	7.2764408926
18.8921	2.33	2.3104	7.241046	7.3125927424
18.8958	2.11	2.3882	8.050294	7.0292298936
18.8996	2.18	2.3043	7.791336	7.3348817886
18.9017	2.8	2.2049	5.5576	7.6995517614
18.9034	2.1	2.142	8.0874	7.93174296
18.9052	1.83	2.0899	9.099846	8.1249054814
18.9071	1.8	1.9979	9.2136	8.4678546174
18.9109	1.92	1.9712	8.760096	8.5678281216
18.9121	2.34	2.1352	7.204584	7.9569110656
18.9147	1.97	2.1733	8.572326	7.8160626046
18.9165	2.65	2.3134	6.08815	7.3016347384
18.9184	1.99	2.2448	8.497414	7.5528377856
18.9209	2.62	2.3533	6.195016	7.1561329246
18.9221	2	2.2602	8.46	7.4963305656
18.9253	2.51	2.3322	6.589014	7.2330219576
18.9258	2.18	2.2282	7.791336	7.6138225336
18.9295	2.1	2.3206	8.0874	7.2753458104
18.9295	2.35	2.3388	7.16815	7.2089579616
18.9297	2.55	2.3267	6.44535	7.2530846046
18.93	2.42	2.3988	6.913896	6.9907538016
18.9332	2.22	2.4141	7.643976	6.9352730334
18.9349	2.71	2.4201	5.875174	6.9135337614
18.9368	2.18	2.3543	7.791336	7.1524919886
18.9379	2.58	2.3607	6.337896	7.1291966286
18.9398	2.09	2.3087	8.124534	7.3188033966
18.9404	2.25	2.2614	7.53375	7.4919301944
18.9417	2.45	2.1634	6.80535	7.8526219384
18.9421	1.94	2.192	8.684904	7.74708096
18.9435	2.09	2.2267	8.124534	7.6193370046
18.944	2.23	2.1625	7.607206	7.855946875
18.9456	2.42	2.2045	6.913896	7.701024835
18.9477	2.13	2.1205	7.976166	8.011362835
18.9494	2.15	2.0358	7.90215	8.3262874296
18.95	1.67	2.0037	9.709446	8.4461639166
18.95	1.81	2.0419	9.175654	8.3035397854
18.9513	2.26	2.0778	7.497064	8.1698753976
18.9532	2.32	2.1898	7.277536	7.7551913656
18.9549	2.33	2.3083	7.241046	7.3202648446
18.957	2.23	2.3764	7.607206	7.0720987744
18.9585	2.4	2.388	6.9864	7.02995616
18.9609	2.6	2.4681	6.2664	6.7399824654
18.9622	2.38	2.4682	7.059016	6.7396215736
18.9647	2.73	2.5717	5.804406	6.3675997246
18.9661	2.23	2.4932	7.607206	6.6494864736
18.9685	2.92	2.5636	5.137696	6.3966062944
18.9699	2.21	2.4533	7.680774	6.7934253246
18.9728	2.73	2.5412	5.804406	6.4769176416
18.9738	2.18	2.3748	7.791336	7.0779145056
18.9771	2.67	2.4354	6.017046	6.8581442424
18.9776	2.09	2.3294	8.124534	7.2432346104
18.9814	2.51	2.3047	6.589014	7.3334198926
18.9815	2.2	2.2247	7.7176	7.6266906126
18.9853	2.05	2.327	8.27335	7.25199006
18.9857	2.27	2.195	7.460406	7.7360235
18.9901	2.6	2.133	6.2664	7.96505646
18.9909	1.85	2.1215	9.02415	8.007656715
18.9909	1.89	2.1475	8.873094	7.911395875
18.9934	2	2.0626	8.46	8.2264246264
18.9944	2.4	2.1566	6.9864	7.8777492984
18.9976	2.18	2.2107	7.791336	7.6781972286
18.9987	2.32	2.2812	7.277536	7.4193822816
19.0017	2.16	2.2725	7.865184	7.451245875
19.003	2.35	2.4295	7.16815	6.879495835
19.0059	2.36	2.4121	7.131744	6.9425216974
19.0073	2.96	2.466	4.998624	6.74756184
19.01	2.23	2.4048	7.607206	6.9689888256
19.0115	2.43	2.4494	6.877686	6.8075184504
19.0142	2.04	2.2913	8.310624	7.3824177966
19.0157	2.58	2.3426	6.337896	7.1951084664
19.0183	2.17	2.2884	7.828246	7.3930284384
19.0198	2.49	2.3637	6.661014	7.1182808766
19.0225	2.16	2.2392	7.865184	7.5734023296
19.024	2.42	2.3433	6.913896	7.1925576846
19.0266	1.96	2.241	8.609824	7.56679134
19.0282	2.69	2.3032	5.946054	7.3389022336
19.0306	1.98	2.2545	8.534856	7.517237835
19.0324	2.47	2.4071	6.733126	6.9606482574
19.0345	2.18	2.3274	7.791336	7.2505307064
19.0366	2.72	2.2997	5.839776	7.3516968126
19.0384	2.29	2.2977	7.387174	7.3590095406
19.0386	1.84	2.3562	9.061984	7.1455749816
19.0407	2.46	2.3026	6.769224	7.3410953464
19.0423	2.47	2.3762	6.733126	7.0728257016
19.0463	2.45	2.52	6.80535	6.553056
19.0491	2.66	2.4845	6.052584	6.680833635
19.05	2.56	2.4062	6.409504	6.9639117816
19.0508	2.28	2.4417	7.423776	6.8353558446
19.0556	2.08	2.3291	8.161696	7.2443289534
19.0578	2.63	2.2513	6.159366	7.5289792366
19.0605	2.1	2.2309	8.0874	7.6038980734
19.0625	2.17	2.1775	7.828246	7.800560875
19.0625	2.18	2.0975	7.791336	8.096680875
19.0653	1.81	2.1641	9.175654	7.8500360334
19.0656	2.23	2.2214	7.607206	7.6388265144
19.0665	2.43	2.1754	6.877686	7.8083111224
19.0701	2.46	2.2942	6.769224	7.3718095096
19.0728	1.95	2.3842	8.64735	7.0437573496
19.0749	2.4	2.419	6.9864	6.91751854
19.0752	2.68	2.4177	5.981536	6.9222282606
19.0798	2.6	2.5654	6.2664	6.3901588024
19.0838	2.45	2.6306	6.80535	6.1572278904
19.0846	2.69	2.6206	5.946054	6.1928762104
19.0893	2.73	2.607	5.804406	6.24140286
19.0925	2.63	2.591	6.159366	6.29855934
19.0938	2.54	2.5653	6.481224	6.3905169726
19.0982	2.37	2.4738	7.095366	6.7194161016
19.1012	2.56	2.3964	6.409504	6.9994626144
19.1027	2.27	2.3732	7.460406	7.0837309536
19.1071	2.24	2.4692	7.570464	6.7360128096
19.1099	2.42	2.445	6.913896	6.8234235
19.1168	2.85	2.4264	5.38215	6.8907183744
19.1187	2.44	2.4889	6.841504	6.6649772494
19.12	2.18	2.5709	7.791336	6.3704637534
19.1231	2.56	2.5097	6.409504	6.5900931726
19.1238	2.83	2.5299	5.452246	6.5174851614
19.1275	2.54	2.6108	6.481224	6.2278387296
19.1307	2.54	2.5097	6.481224	6.5900931726
19.1312	2.58	2.3995	6.337896	6.988214035
19.1321	2.05	2.3966	8.27335	6.9987368184
19.1346	2.28	2.3249	7.423776	7.2596524014
19.1377	2.53	2.211	6.517126	7.67709294
19.138	2.18	2.293	7.791336	7.37619886
19.1414	2.01	2.2417	8.422614	7.5642206446
19.1447	2.46	2.1491	6.769224	7.9054783134
19.1448	2.02	2.1569	8.385256	7.8766404654
19.1472	2.07	2.1712	8.198886	7.8238153216
19.1494	2.22	2.1992	7.643976	7.7205472896
19.1516	2.6	2.1561	6.2664	7.8795974094
19.1516	2.09	2.186	8.124534	7.76920344
19.1538	1.96	2.2081	8.609824	7.6877687854
19.156	1.92	2.1872	8.760096	7.7647781376
19.1572	2.48	2.0742	6.697056	8.1832627896
19.1582	1.98	2.0909	8.534856	8.1211907934
19.1604	2.03	2.2481	8.347926	7.5407235054
19.1626	2.04	2.3041	8.310624	7.3356127534
19.1648	2.7	2.3977	5.9106	6.9947451406
19.1655	2.76	2.3719	5.698464	7.0884573454
19.167	2.45	2.4699	6.80535	6.7334868414
19.1696	1.91	2.2973	8.797734	7.3604722206
19.17	2.53	2.1593	6.517126	7.8677707086
19.1722	1.84	2.0659	9.061984	8.2141419934
19.1736	2.07	2.1211	8.198886	8.0091391294
19.1749	1.98	2.0773	8.534856	8.1717345406
19.1776	2.18	2.1279	7.791336	7.9839441774
19.18	2.31	2.1379	7.314054	7.9469162974
19.1802	2.09	2.1266	8.124534	7.9887598584
19.1814	2.12	2.1643	8.013216	7.8492972286
19.1829	1.93	2.0897	8.722486	8.1256484526
19.1844	2.37	2.099	7.095366	8.09111214
19.1856	1.94	2.1434	8.684904	7.9265628984
19.1879	2.14	2.1949	7.939144	7.7363920414
19.1882	2.34	2.2729	7.204584	7.4497804174
19.1909	2.18	2.2453	7.791336	7.5510020926
19.1924	2.76	2.2735	5.698464	7.447582315
19.1926	1.8	2.2834	9.2136	7.4113281784
19.1936	2.28	2.3325	7.423776	7.231927875
19.1962	2.39	2.2349	7.022694	7.5891989214
19.1969	2.43	2.2709	6.877686	7.4571081534
19.1986	2.27	2.3107	7.460406	7.3114968286
19.2007	1.98	2.3384	8.534856	7.2104160384
19.2014	2.48	2.3103	6.697056	7.3129580526
19.2059	2.53	2.1779	6.517126	7.7990847774
19.2059	2.29	2.3159	7.387174	7.2925049934
19.2101	1.61	2.1959	9.939894	7.7327067534
19.2105	1.88	2.1272	8.910816	7.9865371776
19.2105	2.67	2.0731	6.017046	8.1873541054
19.2148	1.92	2.2017	8.760096	7.7113376046
19.2152	2.56	2.1657	6.409504	7.8441259086
19.2194	1.98	2.1072	8.534856	8.0606808576
19.22	2.49	2.2339	6.661014	7.5928732894
19.224	1.59	2.083	10.016934	8.15054446
19.2257	2.55	2.1345	6.44535	7.959502635
19.2286	1.81	2.0111	9.175654	8.4185032494
19.2305	2.24	2.1797	7.570464	7.7924428926
19.2333	1.87	2.1473	8.948566	7.9121356206
19.2343	2.43	2.2581	6.877686	7.5040321854
19.2379	2.39	2.2543	7.022694	7.5179715886
19.2391	2.36	2.3691	7.131744	7.0986388734
19.24	2.22	2.4231	7.643976	6.9026679054
19.2425	2.45	2.4231	6.80535	6.9026679054
19.2439	2.7	2.3962	5.9106	7.0001884216
19.246	2.39	2.464	7.022694	6.75478144
19.2493	2.23	2.2947	7.607206	7.3699807326
19.2495	2.56	2.2167	6.409504	7.6561162446
19.2511	1.6	2.1966	9.9784	7.7301272184
19.2526	2.31	2.2335	7.314054	7.594343115
19.2591	2.29	2.1353	7.387174	7.9565408526
19.2624	2.41	2.2949	6.950134	7.3692492414
19.2655	2.07	2.2828	8.198886	7.4135246176
19.2686	2.4	2.2494	6.9864	7.5359520504
19.2694	2.25	2.1933	7.53375	7.7422890846
19.2716	2.12	2.2337	8.013216	7.5936081966
19.2717	2.13	2.1821	7.976166	7.7835884574
19.2749	2.27	2.2441	7.460406	7.5554078734
19.2765	2.14	2.2443	7.939144	7.5546735486
19.2768	2.56	2.2883	6.409504	7.3933943646
19.278	2.12	2.3097	8.013216	7.3151499726
19.2811	2.35	2.406	7.16815	6.96463704
19.2842	2.38	2.3051	7.059016	7.3319580414
19.2873	2.62	2.3495	6.195016	7.169971035
19.2902	2.06	2.3131	8.236104	7.3027304254
19.2932	2.34	2.3463	7.204584	7.1816273166
19.2961	2.17	2.2607	7.828246	7.4944970286
19.2977	2.54	2.2764	6.481224	7.4369595744
19.299	2.19	2.2593	7.754454	7.4996311086
19.302	2.13	2.2586	7.976166	7.5021983544
19.3049	2.26	2.2718	7.497064	7.4538105336
19.3078	2.16	2.2608	7.865184	7.4941303296
19.3093	2.61	2.2841	6.230694	7.4087657934
19.31	2.14	2.3907	7.939144	7.0201525086
19.3107	2.25	2.4389	7.53375	6.8454826494
19.3122	2.79	2.5009	5.592774	6.6217601134
19.3137	2.41	2.5657	6.950134	6.3890843086
19.3151	2.92	2.7157	5.137696	5.8549937086
19.3166	2.46	2.6117	6.769224	6.2246267646
19.318	3	2.6306	4.86	6.1572278904
19.3195	2.27	2.5846	7.460406	6.3214420024
19.32	2.5	2.5416	6.625	6.4754822784
19.3209	2.69	2.413	5.946054	6.93925966
19.3225	2.25	2.493	7.53375	6.65020686
19.3254	2.36	2.5389	7.131744	6.4851718494
19.3267	2.67	2.4931	6.017046	6.6498466654
19.329	2.73	2.5916	5.804406	6.2964146784
19.3343	2.46	2.5482	6.769224	6.4518052536
19.3345	2.74	2.5422	5.769064	6.4733293176
19.338	2.14	2.4892	7.939144	6.6638963296
19.3384	2.64	2.521	6.123744	6.54946174
19.3396	2.46	2.343	6.769224	7.19365086
19.3423	2.62	2.3655	6.195016	7.111732635
19.3435	1.85	2.3995	9.02415	6.988214035
19.3449	2.25	2.3808	7.53375	7.0561092096
19.3462	2.81	2.4108	5.522454	6.9472339296
19.3502	2.37	2.5256	7.095366	6.5329317504
19.3541	2.77	2.6231	5.663206	6.1839615054
19.3554	2.42	2.4875	6.913896	6.670021875
19.358	2.74	2.6193	5.769064	6.1975125486
19.3607	2.13	2.6433	7.976166	6.1119948846
19.3617	3.03	2.6901	4.756326	5.9456993214
19.3646	2.89	2.5641	5.242294	6.3948152334
19.3651	2.66	2.6511	6.052584	6.0842363694
19.3675	2.11	2.5731	8.050294	6.3625881054
19.3675	2.57	2.4814	6.373686	6.6920084344
19.3676	2.64	2.5158	6.123744	6.5681549496
19.3699	2.43	2.5733	6.877686	6.3618722046
19.3705	2.83	2.6018	5.452246	6.2599708536
19.3722	2.4	2.5871	6.9864	6.3125020974
19.3729	2.71	2.6528	5.875174	6.0781886976
19.3746	2.57	2.5797	6.373686	6.3389692926
19.3764	2.76	2.6201	5.698464	6.1946593614
19.377	2.46	2.5541	6.769224	6.4306497534
19.3794	2.6	2.5098	6.2664	6.5897334456
19.38	2.38	2.5078	7.059016	6.5969285176
19.3801	2.34	2.4423	7.204584	6.8331861006
19.3817	2.75	2.5563	5.73375	6.4227637566
19.3834	2.14	2.5417	7.939144	6.4751234446
19.3853	3.17	2.4968	4.275846	6.6365214336
19.3866	2.31	2.3874	7.314054	7.0321350264
19.3882	2.12	2.408	8.013216	6.95738496
19.3899	2.2	2.218	7.7176	7.65133336
19.39	2.24	2.1971	7.570464	7.7282847774
19.3922	2.22	2.2611	7.643976	7.4930302494
19.3932	2.2	2.2717	7.7176	7.4541769246
19.3961	2.44	2.2722	6.841504	7.4523449976
19.3965	2.26	2.3022	7.497064	7.3425574776
19.3998	2.24	2.3056	7.570464	7.3301307904
19.4001	2.37	2.3056	7.095366	7.3301307904
19.4031	2.22	2.2424	7.643976	7.5616500864
19.404	2.44	2.256	6.841504	7.51173504
19.4051	1.94	2.26	8.684904	7.497064
19.4064	2.31	2.2849	7.314054	7.4058375214
19.408	2.39	2.3549	7.022694	7.1503075614
19.4097	2.34	2.4716	7.204584	6.7273529184
19.412	2.79	2.5375	5.592774	6.490196875
19.413	2.52	2.5494	6.553056	6.4475016504
19.4159	2.64	2.5066	6.123744	6.6012460984
19.4163	2.45	2.4155	6.80535	6.930199635
19.4192	2.13	2.4548	7.976166	6.7880060256
19.4195	2.33	2.395	7.241046	7.0045435
19.4207	2.72	2.3871	5.839776	7.0332244974
19.4228	2.34	2.4407	7.204584	6.8389723086
19.4246	2.41	2.4272	6.950134	6.8878219776
19.4261	2.4	2.3672	6.9864	7.1055490176
19.4271	2.27	2.3787	7.460406	7.0637399166
19.4282	2.42	2.4136	6.913896	6.9370850944
19.4298	2.4	2.4861	6.9864	6.6750670494
19.4312	2.58	2.5327	6.337896	6.5074297006
19.4339	2.76	2.5556	5.698464	6.4252727904
19.4357	2.5	2.5943	6.625	6.2867649486
19.4403	2.53	2.5999	6.517126	6.2667572014
19.4447	2.59	2.5327	6.302134	6.5074297006
19.4478	2.61	2.5665	6.230694	6.386219115
19.45	2.42	2.5955	6.913896	6.282476835
19.451	2.67	2.5887	6.017046	6.3067814766
19.4513	2.68	2.5122	5.981536	6.5811008376
19.4541	2.56	2.6034	6.409504	6.2542568184
19.4557	2.23	2.5576	7.607206	6.4181044864
19.4571	2.88	2.4696	5.277216	6.7345693824
19.4572	2.44	2.4476	6.841504	6.8140244064
19.4591	2.24	2.5024	7.570464	6.6163608064
19.4603	2.45	2.4124	6.80535	6.9414343264
19.4629	2.58	2.4352	6.337896	6.8588678656
19.4634	2.38	2.3904	7.059016	7.0212417024
19.4665	2.33	2.4705	7.241046	6.731321835
19.4696	2.21	2.4503	7.680774	6.8042658126
19.4698	2.85	2.5361	5.38215	6.4952224494
19.4727	2.48	2.5101	6.697056	6.5886542814
19.4756	2.81	2.4953	5.522454	6.6419230926
19.4758	2.2	2.4933	7.7176	6.6491262846
19.4789	2.14	2.4364	7.939144	6.8545262944
19.4814	2.84	2.3251	5.417184	7.2589226014
19.482	2.19	2.435	7.754454	6.8595915
19.4851	2.25	2.49	7.53375	6.661014
19.486	2.75	2.3976	5.73375	6.9951080064
19.4882	2.41	2.3859	6.950134	7.0375826334
19.4911	2.38	2.3663	7.059016	7.1088225966
19.4938	2.14	2.2242	7.939144	7.6285291896
19.4966	2.16	2.168	7.865184	7.83563136
19.4993	2.04	2.2034	8.310624	7.7050760184
19.502	2.13	2.2227	7.976166	7.6340453406
19.5033	2.56	2.1776	6.409504	7.8001918464
19.5048	1.93	2.0693	8.722486	8.2014903486
19.5048	2.23	2.1579	7.607206	7.8729445374
19.5075	1.94	1.9343	8.684904	8.7063223086
19.5103	1.69	1.9219	9.632854	8.7529479454
19.5132	1.88	1.8522	8.910816	9.0158302776
19.5144	2.17	1.922	7.828246	8.75257176
19.5157	1.58	1.9039	10.055496	8.8207069294
19.5161	2.29	2.0279	7.387174	8.3557629774
19.5185	1.6	1.9666	9.9784	8.5850721784
19.5208	2.5	2.0962	6.625	8.1015076216
19.5212	1.86	2.1142	8.986344	8.0347178296
19.524	2.23	2.2763	7.607206	7.4373258366
19.5266	2.38	2.3061	7.059016	7.3283036094
19.53	2.41	2.4334	6.950134	6.8653809784
19.53	2.65	2.4513	6.08815	6.8006520366
19.5325	2.5	2.4064	6.625	6.9631865344
19.5338	2.32	2.4168	7.277536	6.9254891136
19.5374	2.16	2.3125	7.865184	7.304921875
19.5383	2.46	2.2328	6.769224	7.5969154176
19.5409	2.13	2.2126	7.976166	7.6712038264
19.5444	2.1	2.2012	8.0874	7.7131794016
19.5479	2.22	2.1171	7.643976	8.0239657374
19.5515	2.1	2.1156	8.0874	8.0295268704
19.555	2.04	2.1208	8.310624	8.0102509696
19.5559	2.12	2.1077	8.013216	8.0588259006
19.5585	2.13	2.1235	7.976166	8.000245315
19.562	2.15	2.1956	7.90215	7.7338123104
19.5656	2.18	2.2561	7.791336	7.5113682094
19.5676	2.4	2.3806	6.9864	7.0568358904
19.5691	2.42	2.4255	6.913896	6.893977035
19.5735	2.75	2.456	5.73375	6.78367104
19.5762	2.38	2.4484	7.059016	6.8111327584
19.5793	2.33	2.4094	7.241046	6.9523091704
19.5797	2.36	2.3474	7.131744	7.1776201464
19.5832	2.23	2.2767	7.607206	7.4358608046
19.5852	2.44	2.2927	6.841504	7.3772962606
19.5867	2.02	2.2292	8.385256	7.6101465696
19.59	2.41	2.2836	6.950134	7.4105960544
19.5938	2.04	2.2659	8.310624	7.4754323934
19.5969	2.5	2.2175	6.625	7.653172875
19.5976	2.35	2.1875	7.16815	7.763671875
19.6013	1.78	2.2506	9.289576	7.5315480504
19.6028	2.26	2.0988	7.497064	8.0918546016
19.6087	2.36	2.0805	7.131744	8.159837235
19.6126	1.74	2.2302	9.441864	7.6064708856
19.6145	2.26	2.112	7.497064	8.04287616
19.6145	2.53	2.05	6.517126	8.27335
19.6163	1.67	2.1998	9.709446	7.7183368056
19.6204	2.34	2.067	7.204584	8.21004846
19.6238	1.93	2.2223	8.722486	7.6355164206
19.6262	2.33	2.2598	7.241046	7.4977974456
19.6329	2.29	2.1477	7.387174	7.9106561406
19.6363	2.41	2.2365	6.950134	7.583320515
19.6365	1.78	2.1805	9.289576	7.789491235
19.64	2.37	2.0783	7.095366	8.1680163246
19.6405	2.05	1.9923	8.27335	8.4888063006
19.6423	1.78	2.0804	9.289576	8.1602089824
19.6447	1.98	2.0838	8.534856	8.1475711416
19.6482	2.22	2.0578	7.643976	8.2442957176
19.6488	2.39	2.08	7.022694	8.161696
19.6519	1.92	2.0963	8.760096	8.1011363166
19.653	1.89	2.0973	8.873094	8.0974234206
19.6538	2.06	2.0233	8.236104	8.3729340046
19.657	2.22	2.0213	7.643976	8.3804015166
19.6571	2.02	2.093	8.385256	8.11339086
19.6572	1.91	2.1986	8.797734	7.7227578744
19.6603	2.25	2.2542	7.53375	7.5183384696
19.6614	2.59	2.3122	6.302134	7.3060176376
19.6635	2.5	2.3404	6.625	7.2031261024
19.6651	2.31	2.3807	7.314054	7.0564725486
19.6668	2.05	2.2975	8.27335	7.359740875
19.6688	2.45	2.3109	6.80535	7.3107662334
19.6701	2.17	2.2792	7.828246	7.4267053696
19.6733	2.57	2.407	6.373686	6.96101086
19.6733	2.15	2.3428	7.90215	7.1943796576
19.6762	2.69	2.3525	5.946054	7.159045875
19.6766	2.13	2.3725	7.976166	7.086275875
19.6799	2.67	2.4342	6.017046	6.8624861496
19.6799	2.22	2.3822	7.643976	7.0510227576
19.6831	2.2	2.4612	7.7176	6.7648907616
19.6836	2.95	2.5827	5.03335	6.3282375006
19.6871	2.26	2.6307	7.497064	6.1568715486
19.6881	2.83	2.6274	5.452246	6.1686323064
19.691	2.91	2.4001	5.172534	6.9860372014
19.6915	2.18	2.5313	7.791336	6.5124571566
19.6959	1.81	2.3251	9.175654	7.2589226014
19.6984	2.92	2.2951	5.137696	7.3685177614
19.7003	1.8	2.2095	9.2136	7.682614635
19.7022	2.76	2.3369	5.698464	7.2158842254
19.7047	1.76	2.129	9.365664	7.97986974
19.7059	2.45	2.2571	6.80535	7.5077000574
19.7091	1.88	2.0831	8.910816	8.1501727854
19.7103	2.44	2.2761	6.841504	7.4380583694
19.7108	1.89	2.2326	8.873094	7.5976503864
19.7133	2.72	2.4075	5.839776	6.959197875
19.717	2.58	2.6433	6.337896	6.1119948846
19.7207	2.32	2.47	7.277536	6.733126
19.7244	2.46	2.58	6.769224	6.337896
19.7281	2.76	2.4325	5.698464	6.868637875
19.7318	2.78	2.488	5.627976	6.66822016
19.7338	1.73	2.534	9.480006	6.50276184
19.7364	2.71	2.338	5.875174	7.21187416
19.741	2.69	2.312	5.946054	7.30674816
19.7447	1.78	2.49	9.289576	6.661014
19.7456	2.65	2.344	6.08815	7.19000704
19.7511	2.62	2.212	6.195016	7.67341216
19.7523	1.98	2.362	8.534856	7.12446616
19.7523	2.03	2.29	8.347926	7.387174
19.7548	2.53	2.23	6.517126	7.607206
19.7573	2.29	2.2937	7.387174	7.3736383566
19.7593	2.32	2.3677	7.277536	7.1037304606
19.7607	2.3	2.3271	7.3506	7.2516252174
19.7639	2.4	2.3434	6.9864	7.1921932984
19.7674	2.35	2.3505	7.16815	7.166329035
19.7685	2.31	2.4055	7.314054	6.966450235
19.7708	2.34	2.4445	7.204584	6.825231235
19.7731	2.62	2.4674	6.195016	6.7425087864
19.7742	2.6	2.5054	6.2664	6.6055640824
19.7776	2.47	2.501	6.733126	6.62140014
19.7777	2.5	2.493	6.625	6.65020686
19.781	2.32	2.4895	7.277536	6.662815435
19.7823	2.58	2.5176	6.337896	6.5616833664
19.7843	2.58	2.4833	6.337896	6.6851590446
19.7869	2.61	2.4865	6.230694	6.673625515
19.7877	2.33	2.4265	7.241046	6.890356315
19.7911	2.33	2.3059	7.241046	7.3290344734
19.7915	2.28	2.2359	7.423776	7.5855248334
19.797	1.98	2.2227	8.534856	7.6340453406
19.7998	2.26	2.224	7.497064	7.62926464
19.8	2.26	2.212	7.497064	7.67341216
19.8045	2.34	2.313	7.204584	7.30309566
19.8069	2.22	2.283	7.643976	7.41279246
19.8087	2.49	2.2866	6.661014	7.3996155384
19.8089	2.11	2.2902	8.050294	7.3864422456
19.8105	2.28	2.3222	7.423776	7.2695057976
19.8129	2.36	2.2468	7.131744	7.5454954336
19.814	2.38	2.3428	7.059016	7.1943796576
19.8171	2.11	2.3908	8.050294	7.0197894496
19.8176	2.59	2.3156	6.302134	7.2936004704
19.8211	2.52	2.2282	6.553056	7.6138225336
19.8213	1.98	2.2846	8.534856	7.4069356024
19.8251	1.94	2.1578	8.684904	7.8733141176
19.8282	2.39	2.0496	7.022694	8.2748404224
19.8283	1.96	2.1096	8.609824	8.0517777024
